-122.05342580,37.40079070,20
-122.05339924,37.40086309,20
-122.05337136,37.40093833,20
-122.05334363,37.40101070,20
-122.05331680,37.40107508,20
-122.05328791,37.40112640,20
-122.05326275,37.40116122,20
-122.05324758,37.40118259,20
-122.05323952,37.40119571,20
-122.05323136,37.40120803,20
-122.05321566,37.40122296,20
-122.05318060,37.40123742,20
-122.05312227,37.40124092,20
-122.05304724,37.40123157,20
-122.05295525,37.40121227,20
-122.05284990,37.40118990,20
-122.05273386,37.40116411,20
-122.05261044,37.40113789,20
-122.05248921,37.40110939,20
-122.05237702,37.40108339,20
-122.05227967,37.40105972,20
-122.05219930,37.40103773,20
-122.05214084,37.40101851,20
-122.05211105,37.40100399,20
-122.05210261,37.40099807,20
-122.05209788,37.40099499,20
-122.05208787,37.40098451,20
-122.05206142,37.40096850,20
-122.05203377,37.40093977,20
-122.05202387,37.40089365,20
-122.05203545,37.40083107,20
-122.05206152,37.40075560,20
-122.05209262,37.40067052,20
-122.05212834,37.40057594,20
-122.05216726,37.40047172,20
-122.05220890,37.40035831,20
-122.05225316,37.40023834,20
-122.05229948,37.40011252,20
-122.05234960,37.39998142,20
-122.05240051,37.39984539,20
-122.05245177,37.39970710,20
-122.05250326,37.39956938,20
-122.05255339,37.39943270,20
-122.05260346,37.39929480,20
-122.05265369,37.39915727,20
-122.05270277,37.39902109,20
-122.05275147,37.39888618,20
-122.05279946,37.39875404,20
-122.05284739,37.39862498,20
-122.05289594,37.39849554,20
-122.05294457,37.39836620,20
-122.05299234,37.39823797,20
-122.05303876,37.39811129,20
-122.05308394,37.39798877,20
-122.05312707,37.39787095,20
-122.05316921,37.39775664,20
-122.05321193,37.39764485,20
-122.05325463,37.39753529,20
-122.05329591,37.39742637,20
-122.05333674,37.39731726,20
-122.05337704,37.39720904,20
-122.05341671,37.39710214,20
-122.05345604,37.39699459,20
-122.05349539,37.39688617,20
-122.05353465,37.39677842,20
-122.05357364,37.39667147,20
-122.05361248,37.39656663,20
-122.05365341,37.39646451,20
-122.05369530,37.39636892,20
-122.05373592,37.39628587,20
-122.05377425,37.39621626,20
-122.05380718,37.39616216,20
-122.05383123,37.39612544,20
-122.05384979,37.39609854,20
-122.05386678,37.39607605,20
-122.05388575,37.39605577,20
-122.05392050,37.39603218,20
-122.05397981,37.39601519,20
-122.05405850,37.39601422,20
-122.05415020,37.39602899,20
-122.05425467,37.39605180,20
-122.05436704,37.39607122,20
-122.05447980,37.39608518,20
-122.05459198,37.39609894,20
-122.05469546,37.39611518,20
-122.05477731,37.39613162,20
-122.05482899,37.39614294,20
-122.05485317,37.39614824,20
-122.05486053,37.39614985,20
-122.05486186,37.39615012,20
-122.05486198,37.39615003,20
-122.05486215,37.39614998,20
-122.05486228,37.39614994,20
-122.05486241,37.39614989,20
-122.05486387,37.39615018,20
-122.05486912,37.39615141,20
-122.05487831,37.39615303,20
-122.05489441,37.39615289,20
-122.05491816,37.39614473,20
-122.05493738,37.39612247,20
-122.05493316,37.39609018,20
-122.05489583,37.39606190,20
-122.05483415,37.39604403,20
-122.05475927,37.39603021,20
-122.05467273,37.39601526,20
-122.05458048,37.39599634,20
-122.05448999,37.39597468,20
-122.05440879,37.39595328,20
-122.05434206,37.39593463,20
